SD_SYMBOL_ID,SD_SYMBOL,SD_TRADE_DATE,SD_OPEN,SD_CLOSE,SD_HIGH,SD_LOW,SD_ADJ_CLOSE,SD_TXN_VOLUME
3839,ONGC,2024-04-08,267.55,270.40,272.00,266.60,270.40,13011300
3840,ONGC,2024-04-09,270.00,268.95,272.65,268.00,268.95,13173933
3841,ONGC,2024-04-10,269.95,272.00,273.20,269.15,272.00,11137195
3842,ONGC,2024-04-12,271.90,265.70,272.50,265.00,265.70,21894584
3843,ONGC,2024-04-15,269.10,279.85,282.95,267.10,279.85,75063828
3844,ONGC,2024-04-16,277.00,283.15,292.55,275.25,283.15,79082544
3845,ONGC,2024-04-18,286.00,274.15,287.70,273.35,274.15,34136482
3846,ONGC,2024-04-19,276.75,275.25,280.80,274.10,275.25,32658724
3847,ONGC,2024-04-22,277.30,276.80,278.00,273.75,276.80,14184019
3848,ONGC,2024-04-23,276.85,276.80,278.75,275.55,276.80,8799147
3849,ONGC,2024-04-24,277.60,279.35,280.40,276.30,279.35,9253985
3850,ONGC,2024-04-25,279.35,281.95,282.60,278.00,281.95,17050557
3851,ONGC,2024-04-26,283.00,282.90,286.15,282.20,282.90,11070290
3852,ONGC,2024-04-29,283.95,283.20,285.25,282.15,283.20,8952420
3853,ONGC,2024-04-30,284.50,282.85,286.35,281.45,282.85,10658906
3854,ONGC,2024-05-02,281.00,282.80,284.60,279.05,282.80,15677336
3855,ONGC,2024-05-03,284.00,286.10,292.95,284.00,286.10,28913016
3856,ONGC,2024-05-06,288.70,282.15,288.75,275.25,282.15,15491865
3857,ONGC,2024-05-07,283.90,273.60,285.00,272.00,273.60,13179001
3858,ONGC,2024-05-08,273.50,276.85,280.25,272.35,276.85,12797721
3859,ONGC,2024-05-09,277.25,265.25,278.55,263.20,265.25,14869187
3860,ONGC,2024-05-10,267.00,270.25,271.20,264.45,270.25,9530738
3861,ONGC,2024-05-13,271.90,266.90,271.90,262.05,266.90,7163239
3862,ONGC,2024-05-14,267.95,272.90,274.65,266.45,272.90,9123849
3863,ONGC,2024-05-15,274.50,273.45,276.00,272.50,273.45,6368662
3864,ONGC,2024-05-16,276.00,277.65,279.35,273.80,277.65,23757779
3865,ONGC,2024-05-17,278.80,277.45,283.40,276.60,277.45,11529157
3866,ONGC,2024-05-21,281.10,280.10,284.00,278.35,280.10,17559555
3867,ONGC,2024-05-22,284.00,278.00,284.00,276.90,278.00,17935064
3868,ONGC,2024-05-23,279.95,283.45,284.55,279.10,283.45,17719819
3869,ONGC,2024-05-24,284.00,283.25,285.95,281.85,283.25,11041667
3870,ONGC,2024-05-27,284.00,277.65,284.20,275.70,277.65,13719808
3871,ONGC,2024-05-28,279.30,274.30,279.30,273.05,274.30,6927361
3872,ONGC,2024-05-29,273.80,271.85,273.80,270.25,271.85,8327205
3873,ONGC,2024-05-30,273.00,266.70,275.10,265.00,266.70,15390964
3874,ONGC,2024-05-31,268.45,264.35,268.45,263.00,264.35,24167379
3875,ONGC,2024-06-03,277.95,284.10,286.55,273.20,284.10,30195397
3876,ONGC,2024-06-04,285.00,236.30,285.00,223.00,236.30,72779900
3877,ONGC,2024-06-05,247.00,247.50,249.75,230.45,247.50,37078551
3878,ONGC,2024-06-06,254.00,252.30,259.50,249.25,252.30,30881233
3879,ONGC,2024-06-07,253.50,260.40,260.80,251.80,260.40,22010688
3880,ONGC,2024-06-10,264.00,259.15,264.00,258.05,259.15,14138524
3881,ONGC,2024-06-11,266.85,273.55,275.00,265.25,273.55,47270206
3882,ONGC,2024-06-12,278.00,275.50,279.10,274.60,275.50,20560662
3883,ONGC,2024-06-13,278.00,276.55,278.00,272.50,276.55,16013386
3884,ONGC,2024-06-14,277.00,275.40,278.20,274.60,275.40,10642648
3885,POWERGRID,2024-01-01,237.90,238.25,239.50,236.40,234.33,5952776
3886,POWERGRID,2024-01-02,240.00,237.85,240.10,236.15,233.94,9128513
3887,POWERGRID,2024-01-03,236.00,237.05,238.70,234.60,233.15,8284439
3888,POWERGRID,2024-01-04,238.00,241.45,243.10,237.05,237.48,19663959
3889,POWERGRID,2024-01-05,242.00,241.25,245.00,239.30,237.28,16345257
3890,POWERGRID,2024-01-08,242.40,242.35,245.25,240.40,238.36,13585746
3891,POWERGRID,2024-01-09,242.60,242.30,244.65,241.50,238.32,8688409
3892,POWERGRID,2024-01-10,241.00,239.15,242.10,238.00,235.22,16872195
3893,POWERGRID,2024-01-11,240.25,241.95,243.10,239.20,237.97,18812468
3894,POWERGRID,2024-01-12,242.50,239.50,242.65,238.80,235.56,11296498
3895,POWERGRID,2024-01-15,240.40,241.15,241.50,237.00,237.18,12597366
3896,POWERGRID,2024-01-16,241.65,239.05,242.40,237.70,235.12,7478450
3897,POWERGRID,2024-01-17,238.50,239.20,241.20,237.70,235.27,13620300
3898,POWERGRID,2024-01-18,227.25,233.45,235.70,226.05,229.61,25522629
3899,POWERGRID,2024-01-19,235.00,235.40,236.95,232.40,231.53,20931080
3900,POWERGRID,2024-01-23,241.00,237.95,246.80,236.25,234.04,27492163
3901,POWERGRID,2024-01-24,236.15,246.20,247.00,235.00,242.15,28309825
3902,POWERGRID,2024-01-25,244.75,245.50,248.70,243.10,241.46,20651484
3903,POWERGRID,2024-01-29,245.45,253.95,255.00,245.15,249.77,26181011
3904,POWERGRID,2024-01-30,254.00,254.10,256.95,251.50,249.92,16031367
3905,POWERGRID,2024-01-31,254.00,259.30,260.00,252.40,255.04,34369455
3906,POWERGRID,2024-02-01,259.00,265.80,270.95,258.30,261.43,29929092
3907,POWERGRID,2024-02-02,264.50,277.10,281.40,263.95,272.54,33900724
3908,POWERGRID,2024-02-05,277.50,282.90,289.40,274.90,278.25,27440927
3909,POWERGRID,2024-02-06,282.90,274.25,282.90,272.30,269.74,29668277
3910,POWERGRID,2024-02-07,272.10,267.95,274.40,266.80,263.54,27335466
3911,POWERGRID,2024-02-08,270.80,276.20,288.05,270.80,271.66,69776717
3912,POWERGRID,2024-02-09,278.60,273.00,279.45,269.10,268.51,24496638
3913,POWERGRID,2024-02-12,273.20,270.30,276.00,266.25,265.86,19140023
3914,POWERGRID,2024-02-13,270.30,270.25,270.85,264.25,265.81,22031847
3915,POWERGRID,2024-02-14,269.50,273.65,275.00,267.00,269.15,13546941
3916,POWERGRID,2024-02-15,272.00,281.65,283.35,271.35,281.65,25475670
3917,POWERGRID,2024-02-16,282.00,274.55,282.90,273.30,274.55,25129188
3918,POWERGRID,2024-02-19,275.10,276.35,278.30,273.30,276.35,11429901
3919,POWERGRID,2024-02-20,278.35,287.90,288.75,277.70,287.90,43053543
3920,POWERGRID,2024-02-21,287.55,280.10,289.45,279.25,280.10,24651085
3921,POWERGRID,2024-02-22,280.10,282.60,283.50,273.25,282.60,26793590
3922,POWERGRID,2024-02-23,282.55,281.95,285.20,279.00,281.95,14313526
3923,POWERGRID,2024-02-26,282.95,287.80,291.50,282.05,287.80,31012494
3924,POWERGRID,2024-02-27,284.10,292.50,293.40,284.10,292.50,36510093
3925,POWERGRID,2024-02-28,291.50,279.55,293.65,278.40,279.55,18824161
3926,POWERGRID,2024-02-29,279.60,282.85,285.00,274.40,282.85,35043015
3927,POWERGRID,2024-03-01,285.00,287.70,289.40,284.60,287.70,15149735
3928,POWERGRID,2024-03-04,288.00,294.65,297.00,288.00,294.65,23131460
3929,POWERGRID,2024-03-05,292.05,295.00,295.45,289.75,295.00,13220556
3930,POWERGRID,2024-03-06,290.30,293.70,294.90,286.50,293.70,15969436
3931,POWERGRID,2024-03-07,294.00,292.65,298.90,291.00,292.65,14908694
3932,POWERGRID,2024-03-11,288.40,285.55,291.95,284.40,285.55,19020659
3933,POWERGRID,2024-03-12,284.90,285.15,288.65,282.75,285.15,17906155
3934,POWERGRID,2024-03-13,283.30,264.30,283.90,261.80,264.30,39389523
3935,POWERGRID,2024-03-14,264.05,266.35,268.40,260.70,266.35,26005940
3936,POWERGRID,2024-03-15,268.10,265.95,272.00,257.65,265.95,43817794
3937,POWERGRID,2024-03-18,265.95,264.90,266.65,259.50,264.90,12423655
3938,POWERGRID,2024-03-19,262.15,259.00,266.50,258.30,259.00,20031514
3939,POWERGRID,2024-03-20,259.95,264.65,265.15,258.95,264.65,11308487
3940,POWERGRID,2024-03-21,267.80,273.75,274.50,267.10,273.75,23559105
3941,POWERGRID,2024-03-22,273.75,275.75,278.25,271.35,275.75,22097588
3942,POWERGRID,2024-03-26,270.10,270.05,274.10,266.10,270.05,28477120
3943,POWERGRID,2024-03-27,271.00,270.25,272.80,269.20,270.25,18094214
3944,POWERGRID,2024-03-28,272.00,276.90,279.50,271.65,276.90,26646830
3945,POWERGRID,2024-04-01,280.75,280.15,281.60,277.65,280.15,8945400
3946,POWERGRID,2024-04-02,279.25,279.55,281.70,278.50,279.55,13229425
3947,POWERGRID,2024-04-03,280.15,280.10,283.10,278.55,280.10,14499308
3948,POWERGRID,2024-04-04,282.80,277.65,286.70,275.05,277.65,23722104
3949,POWERGRID,2024-04-05,279.95,278.40,279.95,275.15,278.40,9308711
3950,POWERGRID,2024-04-08,280.55,281.75,284.20,279.05,281.75,14473340
3951,POWERGRID,2024-04-09,282.85,281.20,284.35,281.00,281.20,5780865
3952,POWERGRID,2024-04-10,280.00,282.55,285.35,280.00,282.55,8809693
3953,POWERGRID,2024-04-12,281.50,275.25,284.45,274.65,275.25,17731780
3954,POWERGRID,2024-04-15,270.25,274.05,276.20,268.40,274.05,13378690
3955,POWERGRID,2024-04-16,273.00,274.25,275.55,271.25,274.25,9662195
3956,POWERGRID,2024-04-18,287.90,280.10,289.90,277.70,280.10,51039603
3957,POWERGRID,2024-04-19,278.10,281.65,282.25,274.70,281.65,18755469
3958,POWERGRID,2024-04-22,284.00,283.65,284.70,281.70,283.65,14965203
3959,POWERGRID,2024-04-23,283.65,285.35,287.15,280.70,285.35,11464036
3960,POWERGRID,2024-04-24,285.00,290.40,291.85,284.40,290.40,19324163
3961,POWERGRID,2024-04-25,292.00,293.30,294.50,289.25,293.30,22022414
3962,POWERGRID,2024-04-26,294.25,292.25,296.15,291.45,292.25,15581578
3963,POWERGRID,2024-04-29,292.30,293.70,294.60,289.60,293.70,9804396
3964,POWERGRID,2024-04-30,293.70,301.85,304.35,293.05,301.85,33288857
3965,POWERGRID,2024-05-02,301.95,313.60,317.25,301.85,313.60,44059506
3966,POWERGRID,2024-05-03,312.00,310.85,316.10,308.25,310.85,27074447
3967,POWERGRID,2024-05-06,310.20,306.85,310.80,303.10,306.85,16855909
3968,POWERGRID,2024-05-07,307.00,295.25,308.30,294.50,295.25,13857464
3969,POWERGRID,2024-05-08,292.00,302.00,302.85,292.00,302.00,18754452
3970,POWERGRID,2024-05-09,302.75,296.15,304.35,295.25,296.15,11196567
3971,POWERGRID,2024-05-10,296.25,303.75,304.45,296.25,303.75,11786977
3972,POWERGRID,2024-05-13,304.20,306.55,307.65,297.60,306.55,11710605
3973,POWERGRID,2024-05-14,308.00,309.25,313.00,307.75,309.25,9957875
3974,POWERGRID,2024-05-15,310.00,314.85,316.30,308.85,314.85,11397656
3975,POWERGRID,2024-05-16,314.50,312.50,315.60,305.30,312.50,19843532
3976,POWERGRID,2024-05-17,314.90,313.15,316.00,310.75,313.15,9069551
3977,POWERGRID,2024-05-21,311.00,325.65,327.45,311.00,325.65,21976662
3978,POWERGRID,2024-05-22,327.75,325.75,327.75,320.20,325.75,10287081
3979,POWERGRID,2024-05-23,319.45,319.90,320.70,309.00,319.90,35705284
3980,POWERGRID,2024-05-24,318.00,318.80,322.95,317.40,318.80,15058182
3981,POWERGRID,2024-05-27,321.50,317.95,321.50,314.50,317.95,12857918
3982,POWERGRID,2024-05-28,319.00,312.80,319.50,312.00,312.80,10935739
3983,POWERGRID,2024-05-29,309.10,317.70,318.70,309.10,317.70,16812268
3984,POWERGRID,2024-05-30,314.60,306.70,317.65,303.80,306.70,22768893
3985,POWERGRID,2024-05-31,308.55,310.00,311.50,305.70,310.00,36929443
3986,POWERGRID,2024-06-03,335.00,337.65,348.70,325.60,337.65,55218939
3987,POWERGRID,2024-06-04,334.95,295.95,334.95,279.75,295.95,73262478
3988,POWERGRID,2024-06-05,296.30,298.80,301.05,279.20,298.80,45312613
3989,POWERGRID,2024-06-06,303.40,300.45,311.45,298.10,300.45,36508044
3990,POWERGRID,2024-06-07,298.05,309.35,310.65,296.80,309.35,38016104
3991,POWERGRID,2024-06-10,313.00,315.80,323.35,311.60,315.80,25478964
3992,POWERGRID,2024-06-11,316.20,316.55,319.70,315.15,316.55,12238518
3993,POWERGRID,2024-06-12,319.90,324.65,327.10,316.90,324.65,20346144
3994,POWERGRID,2024-06-13,327.00,321.45,327.95,320.65,321.45,11756503
3995,POWERGRID,2024-06-14,326.00,321.50,326.00,319.35,321.50,14159988
3996,RELIANCE,2024-01-01,2580.55,2590.25,2606.85,2573.15,2590.25,2015270
3997,RELIANCE,2024-01-02,2585.00,2611.70,2615.00,2573.00,2611.70,3724400
3998,RELIANCE,2024-01-03,2610.00,2583.30,2634.00,2577.20,2583.30,4518768
3999,RELIANCE,2024-01-04,2588.00,2596.65,2609.85,2579.10,2596.65,4806389
4000,RELIANCE,2024-01-05,2602.90,2607.70,2619.85,2598.00,2607.70,4043203
4001,RELIANCE,2024-01-08,2610.00,2587.35,2631.95,2568.95,2587.35,3867326
4002,RELIANCE,2024-01-09,2600.00,2580.50,2606.80,2577.20,2580.50,2701537
4003,RELIANCE,2024-01-10,2577.00,2650.10,2659.00,2575.05,2650.10,5551370
4004,RELIANCE,2024-01-11,2659.00,2719.80,2725.00,2657.00,2719.80,11862926
4005,RELIANCE,2024-01-12,2719.80,2741.45,2746.65,2691.50,2741.45,7506082
4006,RELIANCE,2024-01-15,2750.00,2788.25,2792.90,2732.00,2788.25,4305297
4007,RELIANCE,2024-01-16,2779.95,2749.25,2792.60,2741.00,2749.25,4534512
4008,RELIANCE,2024-01-17,2719.00,2723.15,2772.55,2710.05,2723.15,6098691
4009,RELIANCE,2024-01-18,2702.80,2735.90,2742.00,2702.50,2735.90,5139719
4010,RELIANCE,2024-01-19,2752.00,2734.90,2752.00,2718.00,2734.90,5211352
4011,RELIANCE,2024-01-23,2743.50,2657.15,2743.50,2645.10,2657.15,10027710
4012,RELIANCE,2024-01-24,2670.45,2687.75,2699.00,2647.85,2687.75,10959564
4013,RELIANCE,2024-01-25,2685.90,2706.15,2728.30,2670.40,2706.15,5904436
4014,RELIANCE,2024-01-29,2729.00,2896.10,2905.00,2720.35,2896.10,11946719
4015,RELIANCE,2024-01-30,2919.90,2815.25,2919.95,2808.85,2815.25,7046989
4016,RELIANCE,2024-01-31,2808.00,2853.25,2868.50,2805.00,2853.25,7565113
4017,RELIANCE,2024-02-01,2870.00,2853.30,2886.70,2836.10,2853.30,6674681
4018,RELIANCE,2024-02-02,2866.35,2915.40,2949.80,2866.35,2915.40,9826294
4019,RELIANCE,2024-02-05,2921.50,2878.05,2941.00,2863.05,2878.05,4407216
4020,RELIANCE,2024-02-06,2883.70,2855.60,2883.70,2839.65,2855.60,4523992
4021,RELIANCE,2024-02-07,2871.85,2884.30,2899.00,2858.50,2884.30,4648284
4022,RELIANCE,2024-02-08,2900.00,2900.25,2918.95,2855.05,2900.25,7347317
4023,RELIANCE,2024-02-09,2908.00,2921.50,2943.95,2901.90,2921.50,6278399
4024,RELIANCE,2024-02-12,2921.50,2904.70,2922.00,2884.70,2904.70,3337215
4025,RELIANCE,2024-02-13,2911.00,2930.20,2958.00,2908.00,2930.20,3857797
4026,RELIANCE,2024-02-14,2915.00,2962.75,2967.30,2915.00,2962.75,3558944
4027,RELIANCE,2024-02-15,2966.70,2941.20,2969.45,2933.05,2941.20,5003391
4028,RELIANCE,2024-02-16,2952.95,2921.15,2954.00,2917.10,2921.15,4883749
4029,RELIANCE,2024-02-19,2924.10,2948.00,2959.00,2907.05,2948.00,3364914
4030,RELIANCE,2024-02-20,2950.05,2942.05,2951.00,2923.60,2942.05,3558748
4031,RELIANCE,2024-02-21,2948.00,2935.40,2977.05,2915.10,2935.40,6360146
4032,RELIANCE,2024-02-22,2936.30,2963.50,2969.90,2916.00,2963.50,9246864
4033,RELIANCE,2024-02-23,2979.00,2987.25,2995.10,2966.70,2987.25,7219292
4034,RELIANCE,2024-02-26,2987.10,2974.65,2989.05,2965.00,2974.65,3756553
4035,RELIANCE,2024-02-27,2966.05,2971.30,2999.90,2956.10,2971.30,5413022
4036,RELIANCE,2024-02-28,2966.00,2911.25,2982.55,2900.35,2911.25,4323975
4037,RELIANCE,2024-02-29,2930.00,2921.60,2957.95,2909.05,2921.60,11814488
4038,RELIANCE,2024-03-01,2927.00,2984.25,3000.00,2925.00,2984.25,6066463
4039,RELIANCE,2024-03-04,2980.95,3014.80,3024.90,2974.45,3014.80,5012210
4040,RELIANCE,2024-03-05,3011.55,3000.40,3014.80,2972.10,3000.40,3553834
4041,RELIANCE,2024-03-06,2986.90,3006.00,3018.00,2957.00,3006.00,3902838
4042,RELIANCE,2024-03-07,3005.95,2957.85,3006.20,2951.10,2957.85,4157863
4043,RELIANCE,2024-03-11,2978.00,2933.20,2978.00,2927.00,2933.20,5638565
4044,RELIANCE,2024-03-12,2933.20,2950.85,2976.00,2930.05,2950.85,4716339
4045,RELIANCE,2024-03-13,2959.55,2864.35,2966.20,2855.55,2864.35,6761067
4046,RELIANCE,2024-03-14,2879.40,2862.95,2897.05,2851.00,2862.95,9285551
4047,RELIANCE,2024-03-15,2851.90,2836.45,2866.45,2825.80,2836.45,9611909
4048,RELIANCE,2024-03-18,2840.00,2878.95,2883.45,2833.05,2878.95,4584696
4049,RELIANCE,2024-03-19,2857.50,2850.50,2875.20,2834.50,2850.50,4137882
4050,RELIANCE,2024-03-20,2855.90,2887.50,2890.00,2848.05,2887.50,4244403
4051,RELIANCE,2024-03-21,2905.05,2901.95,2915.80,2889.35,2901.95,6503468
4052,RELIANCE,2024-03-22,2899.95,2910.05,2920.00,2894.70,2910.05,9763804
4053,RELIANCE,2024-03-26,2890.00,2883.15,2904.80,2878.00,2883.15,5707953
4054,RELIANCE,2024-03-27,2896.00,2985.70,3000.00,2894.00,2985.70,8163322
4055,RELIANCE,2024-03-28,2985.75,2971.70,3011.90,2957.30,2971.70,10927182
4056,RELIANCE,2024-04-01,2984.95,2969.55,2987.95,2965.00,2969.55,2506940
4057,RELIANCE,2024-04-02,2968.00,2973.90,2988.00,2950.00,2973.90,4455083
4058,RELIANCE,2024-04-03,2964.15,2943.20,2968.90,2937.80,2943.20,3504146
4059,RELIANCE,2024-04-04,2959.50,2925.85,2959.50,2900.00,2925.85,7245136
4060,RELIANCE,2024-04-05,2921.75,2920.20,2941.60,2912.00,2920.20,3721149
4061,RELIANCE,2024-04-08,2925.95,2971.95,2981.95,2922.00,2971.95,4178559
4062,RELIANCE,2024-04-09,2978.00,2927.30,2979.60,2925.00,2927.30,3535707
4063,RELIANCE,2024-04-10,2932.70,2959.15,2974.00,2932.70,2959.15,4569165
4064,RELIANCE,2024-04-12,2951.75,2934.30,2972.95,2926.15,2934.30,7775506
4065,RELIANCE,2024-04-15,2922.00,2929.65,2964.25,2892.65,2929.65,6451031
4066,RELIANCE,2024-04-16,2906.70,2931.50,2942.35,2901.85,2931.50,4683092
4067,RELIANCE,2024-04-18,2927.00,2928.65,2972.00,2918.70,2928.65,9502846
4068,RELIANCE,2024-04-19,2913.55,2940.25,2948.00,2886.05,2940.25,7870889
4069,RELIANCE,2024-04-22,2944.90,2959.70,2965.65,2935.60,2959.70,5175181
4070,RELIANCE,2024-04-23,2958.00,2918.65,2987.00,2911.10,2918.65,7302777
4071,RELIANCE,2024-04-24,2927.00,2900.35,2937.10,2899.00,2900.35,5231388
4072,RELIANCE,2024-04-25,2885.00,2919.95,2935.95,2883.00,2919.95,7971963
4073,RELIANCE,2024-04-26,2927.90,2905.10,2930.00,2900.00,2905.10,4706924
4074,RELIANCE,2024-04-29,2900.00,2930.05,2935.80,2900.00,2930.05,3623987
4075,RELIANCE,2024-04-30,2936.00,2934.00,2966.15,2925.75,2934.00,5737131
4076,RELIANCE,2024-05-02,2944.00,2933.10,2954.65,2928.25,2933.10,7256323
4077,RELIANCE,2024-05-03,2942.00,2868.00,2949.90,2832.30,2868.00,8613479
4078,RELIANCE,2024-05-06,2871.00,2839.05,2880.00,2836.00,2839.05,3697104
4079,RELIANCE,2024-05-07,2831.95,2802.95,2841.50,2784.00,2802.95,7258736
4080,RELIANCE,2024-05-08,2795.00,2837.10,2865.90,2795.00,2837.10,4719501
4081,RELIANCE,2024-05-09,2826.00,2788.25,2847.50,2780.00,2788.25,5504806
4082,RELIANCE,2024-05-10,2793.50,2814.85,2820.00,2776.15,2814.85,5252548
4083,RELIANCE,2024-05-13,2799.80,2805.40,2813.95,2768.00,2805.40,4228310
4084,RELIANCE,2024-05-14,2801.95,2840.15,2854.15,2800.05,2840.15,3594150
4085,RELIANCE,2024-05-15,2841.00,2832.55,2859.95,2826.05,2832.55,2523267
4086,RELIANCE,2024-05-16,2837.10,2850.70,2855.00,2796.05,2850.70,7355887
4087,RELIANCE,2024-05-17,2846.10,2871.40,2874.40,2826.50,2871.40,5458238
4088,RELIANCE,2024-05-21,2851.20,2872.25,2883.65,2851.20,2872.25,5588064
4089,RELIANCE,2024-05-22,2872.55,2921.30,2937.55,2872.55,2921.30,5140802
4090,RELIANCE,2024-05-23,2917.10,2972.10,2984.45,2910.00,2972.10,7304130
4091,RELIANCE,2024-05-24,2967.25,2960.50,2977.00,2952.20,2960.50,3547388
4092,RELIANCE,2024-05-27,2960.45,2932.50,2969.80,2923.10,2932.50,3314505
4093,RELIANCE,2024-05-28,2936.00,2912.40,2957.00,2905.50,2912.40,3910081
4094,RELIANCE,2024-05-29,2893.00,2881.55,2916.00,2876.90,2881.55,3691778
4095,RELIANCE,2024-05-30,2871.00,2849.70,2880.80,2840.20,2849.70,6603429
4096,RELIANCE,2024-05-31,2862.60,2860.80,2884.50,2844.50,2860.80,15534916
4097,RELIANCE,2024-06-03,2966.00,3020.65,3029.00,2918.00,3020.65,10763971
4098,RELIANCE,2024-06-04,2996.10,2794.55,2996.10,2718.60,2794.55,18354549
4099,RELIANCE,2024-06-05,2844.00,2841.50,2862.30,2768.20,2841.50,8732445
4100,RELIANCE,2024-06-06,2870.00,2863.20,2887.40,2842.70,2863.20,8927861
4101,RELIANCE,2024-06-07,2857.00,2939.90,2944.00,2853.00,2939.90,9279348
4102,RELIANCE,2024-06-10,2939.90,2942.80,2986.70,2936.15,2942.80,4625880
4103,RELIANCE,2024-06-11,2938.00,2913.35,2947.35,2909.35,2913.35,5887451
4104,RELIANCE,2024-06-12,2915.00,2926.65,2952.00,2910.35,2926.65,5040871
4105,RELIANCE,2024-06-13,2944.00,2930.50,2944.50,2920.20,2930.50,4590580
4106,RELIANCE,2024-06-14,2940.00,2955.10,2959.35,2914.45,2955.10,4078999
4107,SBILIFE,2024-01-01,1435.85,1432.10,1437.60,1425.95,1429.53,158288
4108,SBILIFE,2024-01-02,1437.00,1437.65,1449.70,1421.75,1435.07,691712
4109,SBILIFE,2024-01-03,1430.00,1422.70,1440.90,1415.60,1420.15,550221
4110,SBILIFE,2024-01-04,1420.80,1431.60,1436.60,1415.00,1429.03,938454
4111,SBILIFE,2024-01-05,1435.90,1454.15,1468.00,1433.70,1451.54,1258280
4112,SBILIFE,2024-01-08,1454.15,1421.05,1460.10,1416.40,1418.50,738502
4113,SBILIFE,2024-01-09,1429.00,1449.35,1468.25,1421.00,1446.75,1871763
4114,SBILIFE,2024-01-10,1454.95,1451.45,1495.35,1448.00,1448.85,2547856
4115,SBILIFE,2024-01-11,1450.05,1427.80,1463.30,1425.90,1425.24,908421
4116,SBILIFE,2024-01-12,1434.80,1435.30,1440.90,1418.50,1432.73,557158
4117,SBILIFE,2024-01-15,1442.00,1430.05,1444.55,1424.55,1427.49,902104
4118,SBILIFE,2024-01-16,1425.05,1408.80,1431.90,1405.55,1406.27,1729041
4119,SBILIFE,2024-01-17,1397.00,1421.15,1444.95,1386.55,1418.60,2628568
4120,SBILIFE,2024-01-18,1416.90,1404.90,1438.00,1384.20,1402.38,2296538
4121,SBILIFE,2024-01-19,1405.90,1440.60,1445.00,1405.40,1438.02,570639
4122,SBILIFE,2024-01-23,1444.00,1375.50,1448.65,1367.35,1373.03,2880301
4123,SBILIFE,2024-01-24,1380.40,1410.55,1413.90,1368.55,1408.02,1255876
4124,SBILIFE,2024-01-25,1414.90,1380.90,1414.90,1357.15,1378.42,3230297
4125,SBILIFE,2024-01-29,1388.00,1418.40,1424.60,1388.00,1415.86,1607583
4126,SBILIFE,2024-01-30,1425.00,1399.00,1433.70,1392.85,1396.49,1464906
4127,SBILIFE,2024-01-31,1400.00,1401.15,1406.50,1381.70,1398.64,1343827
4128,SBILIFE,2024-02-01,1407.30,1432.75,1459.70,1398.50,1430.18,1803699
4129,SBILIFE,2024-02-02,1440.80,1435.45,1456.00,1420.05,1432.88,1817169
4130,SBILIFE,2024-02-05,1435.00,1419.85,1460.00,1414.90,1417.30,1010779
4131,SBILIFE,2024-02-06,1422.60,1464.00,1469.95,1404.90,1461.38,1515381
4132,SBILIFE,2024-02-07,1472.60,1469.45,1493.00,1453.65,1466.82,690402
4133,SBILIFE,2024-02-08,1481.90,1459.05,1492.10,1455.15,1456.43,1679065
4134,SBILIFE,2024-02-09,1468.00,1439.70,1468.00,1436.50,1437.12,596482
4135,SBILIFE,2024-02-12,1442.45,1436.00,1452.00,1423.25,1433.43,515507
4136,SBILIFE,2024-02-13,1436.00,1467.60,1475.85,1428.20,1464.97,1388464
4137,SBILIFE,2024-02-14,1460.00,1453.70,1464.00,1439.05,1451.09,504590
4138,SBILIFE,2024-02-15,1464.00,1453.35,1464.35,1443.65,1450.74,736364
4139,SBILIFE,2024-02-16,1456.40,1508.45,1516.20,1451.60,1505.75,2008339
4140,SBILIFE,2024-02-19,1517.10,1488.85,1522.00,1486.00,1486.18,1163429
4141,SBILIFE,2024-02-20,1488.85,1513.55,1517.65,1473.35,1510.84,1569035
4142,SBILIFE,2024-02-21,1510.05,1501.70,1519.50,1495.40,1499.01,1156081
4143,SBILIFE,2024-02-22,1510.00,1509.65,1513.50,1470.20,1506.94,1355358
4144,SBILIFE,2024-02-23,1508.40,1529.15,1536.25,1501.25,1526.41,1115653
4145,SBILIFE,2024-02-26,1531.15,1549.15,1553.40,1525.10,1546.37,1283074
4146,SBILIFE,2024-02-27,1553.80,1542.70,1569.00,1538.90,1539.93,1764621
4147,SBILIFE,2024-02-28,1544.00,1540.20,1556.75,1536.40,1537.44,834214
4148,SBILIFE,2024-02-29,1540.20,1552.55,1567.10,1525.40,1549.77,1672455
4149,SBILIFE,2024-03-01,1564.90,1542.15,1569.35,1536.05,1539.38,1088145
4150,SBILIFE,2024-03-04,1553.85,1517.95,1554.00,1508.25,1515.23,2126926
4151,SBILIFE,2024-03-05,1525.00,1491.25,1525.00,1487.95,1488.58,1476872
4152,SBILIFE,2024-03-06,1492.25,1520.40,1523.90,1487.00,1517.67,1568041
4153,SBILIFE,2024-03-07,1520.00,1510.40,1521.30,1489.00,1507.69,2468543
4154,SBILIFE,2024-03-11,1526.95,1532.10,1539.80,1513.60,1529.35,1824218
4155,SBILIFE,2024-03-12,1533.00,1516.40,1551.75,1509.05,1513.68,1608593
4156,SBILIFE,2024-03-13,1524.00,1487.35,1532.60,1480.65,1484.68,1461171
4157,SBILIFE,2024-03-14,1482.20,1505.85,1514.55,1465.30,1503.15,1094035
4158,SBILIFE,2024-03-15,1482.00,1500.00,1504.95,1481.10,1500.00,1466897
4159,SBILIFE,2024-03-18,1493.00,1489.70,1503.45,1478.30,1489.70,641326
